Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
11:00 - 11:30,115038.6,-108.5,115151.9,115180,114980.5,60,N.A.
11:30 - 12:00,114942.2,-96.4,115104.1,115154.3,114932.8,60,N.A.
12:00 - 12:30,115323.9,381.7,114894.7,115347.3,114894.7,60,N.A.
12:30 - 13:00,115154.8,-169.1,115373.1,115374.1,115071.6,60,N.A.
13:00 - 13:30,115035.3,-119.5,115111.3,115224.5,115021.8,60,N.A.
13:30 - 14:00,114977.7,-57.6,115015.1,115132.2,114959.5,60,N.A.
14:00 - 14:30,114979.9,2.2,114971,115078.7,114873.1,60,N.A.
14:30 - 15:00,114920.6,-59.3,114999.5,115110.6,114863.8,60,N.A.
15:00 - 15:30,114733.3,-187.3,114930,115065.2,114707.9,60,N.A.
15:30 - 16:00,114417,-316.3,114708.4,114816.5,114416.2,60,N.A.
16:00 - 16:30,114481.8,64.8,114417,114482.2,114375.6,31,N.A.
28JAN2020_00:00:00.000000,,,,,,,
08:00 - 08:30,116227.3,1745.5,114482.4,116242,114474.6,61,N.A.
08:30 - 09:00,116135.8,-91.5,116280.6,116440.9,116070.4,60,N.A.
09:00 - 09:30,115931.2,-204.6,116126.7,116258.5,115931.2,60,N.A.
09:30 - 10:00,115590.4,-340.8,115954.6,115960.1,115375.7,60,N.A.
10:00 - 10:30,115985.4,395,115653,116207.8,115617.2,60,N.A.
10:30 - 11:00,115590.3,-395.1,115964.9,115990.8,115553,60,N.A.
11:00 - 11:30,115699.3,109,115682.7,115714.9,115504.7,60,N.A.
11:30 - 12:00,115883,183.7,115691.4,115901.8,115641,60,N.A.
12:00 - 12:30,115963.4,80.4,115894.6,116026.7,115821,60,N.A.
12:30 - 13:00,115802.2,-161.2,115953.4,115953.4,115730.2,60,N.A.
13:00 - 13:30,116037.7,235.5,115792.6,116158.7,115674.3,60,N.A.
13:30 - 14:00,116460.8,423.1,116037.3,116466.4,115961,60,N.A.
14:00 - 14:30,116599.4,138.6,116453.8,116639.2,116392.5,60,N.A.
14:30 - 15:00,116552.4,-47,116622.7,116796.7,116536.1,60,N.A.
